text,label,text_length,word_count
"this flick was a blow to me. i guess little girls should aspire to be nothing more than swimsuit models, home makers or mistresses, since that seems to be all theyll ever be portrayed as anyway. it is truly saddening to see an artists work and life being so unjustly misinterpretated. inconcievably or perhaps it should have been expected, artemisias entire character and all that she stands for, had been reduced to a standard hollywood, female character a pitiful, physically flawless, helpless little creature, displaying none of the character traits that actually got her that place in history which was being mutilated here. sadder yet, was to see that a great part of the audience was too badly educated in the area to comprehend the incredible gap between the message conveyed in the film, and reality. to portray the artist as someone in love with her reallife rapist, someone whom she in reality accused of raping her even when under torture, just plain pisses me off. if the director had nothing more substantial to say she should have refrained from basing her story on a real person.",0,1095,187
"sexo cannibal, or devil hunter as its more commonly known amongst english speaking audiences, starts with actress model laura crawford ursula buchfellner as ursula fellner checking out locations for her new film along with her assistant jane gisela hahn. after a long days work laura is relaxing in the bath of her room when two very dubious characters named chris werner pochath thomas antonio mayans burst in kidnap her having been helped by the treacherous jane. lauras agent gets on the blower to rentahero peter weston al cliver who is informed of the situation, the kidnappers have laura on an isolated island are demanding a 6 million ransom. peter is told that he will be paid 200,000 to get her back safely a further 10 of the 6 million if he brings that back as well, faster than a rat up a drain pipe peter his vietnam vet buddy helicopter pilot jack are on the island deciding on how to save laura. so, the kidnappers have laura peter has the 6 million but neither want to hand them over that much. just to complicate things further this particular isolated island is home to a primitive tribe hell, in all the generations theyve lived there theyve only managed to build one straw hut, now thats primitive who worship some cannibal monster dude burt altman with bulging eyes as a god with human sacrifices this cannibal has a liking for young, white female flesh intestines...br br this spanish, french german coproduction was cowritten directed by the prolific jesus franco who also gets the credit for the music as well. sexo cannibal has gained a certain amount of notoriety here in the uk as it was placed on the video nasties list in the early 80s under its alternate devil hunter title therefore officially classed as obscene banned, having said that i have no idea why as it is one bad film even franco, who isnt afraid to be associated with a turkey, decides he wants to hide under the pseudonym of clifford brown. id imagine even the most diehard franco fan would have a hard time defending this thing. the script by franco, erm sorry i mean clifford brown julian esteban as julius valery who was obviously another one less than impressed with the finished product wanted his named removed, is awful. its as simple straight forward as that. for a start the film is so boring its untrue, the kidnap plot is one of the dullest ive ever seen without the slightest bit of tension or excitement involved the horror side of things dont improve as we get a big black guy with stupid looking oversized bloodshot eyes plus two tame cannibal scenes. as a horror film sexo cannibal fails as an action adventure it has no more success, this is one to avoid.br br director franco shows his usual incompetence throughout, a decapitated head is achieved by an actor lying on the ground with large leaves placed around the bottom of his neck to try give the impression its not attached to anything! the cannibal scenes are poor, the action is lame it has endless scenes of people randomly walking around the jungle getting from a to b not really doing anything when they get there either. it becomes incredibly dull tedious to watch after about 10 minutes dont forget this thing goes on for 94 minutes in its uncut state. i also must mention the hilarious scene when al cliver is supposed to be climbing a cliff, this is achieved by franco turning his camera on its side having cliver crawl along the floor! just look at the way his coat hangs the way he never grabs onto to anything as he just pulls himself along! the gore isnt that great as far as euro cannibal films go this is very tame, there are some gross close ups of the cannibals mouth as it chews bits of meat, a man is impaled on spikes, theres some blood a handful of intestines. theres a fair bit of nudity in sexo cannibal an unpleasant rape scene.br br sexo cannibal must have had a low budget i mean low. this is a shoddy poorly made film with awful special effects rock bottom production values. the only decent thing about it is the jungle setting which at least looks authentic. the music sucks sound effects become annoying as there is lots of heavy breathing whenever the cannibal is on screen. the acting sucks, the whole thing was obviously dubbed anyway but no one in this thing can act.br br sexo cannibal is a terrible film that commits the fatal mistake of being as boring as hell. the only good things i can say is that it has a certain sleazy atmosphere to it those close ups of the cannibal chewing meat are pretty gross. anyone looking for a decent cinematic experience should give sexo cannibal as wide a berth as possible, one to avoid.",0,4626,831
"okay so i found out about this movie and i watched the preview read almost all the reviews and was having a hard time debating whether i should watch it or not. before i even watched the movie i was emotionally weird on it. i was so unsure if i was going to watch this and be disturbed for like a long time. so i choose to risk it and watched it and heres what i thought the beginning started off fine for me. it seemed to be heading in a decent direction. got past the rape scene and i couldnt figure why people were so disturbed or bored by the movie. dont get me wrong the rape scene was just as sad and scary but it didnt really bother me to a dramatic point. then as the middle came in i understood the boring stuff that was going on. there was like 5 minutes shots of nothing but people walking around saying or showing nothing! its one thing to have a shot where a person is showing some kind of emotion but this movie didnt have that. it had about 3 of these pointless scenes, where you see the main character maya kind of get out of control but it didnt show it right making me want to fast forward. then when she engaged in the hardcore partying it wasnt so boring but still a little dull. oh and as a note rosario dawson still did a great job. okay moving on so finally after an hour of pointlessness to the middle the revenge comes to mayas attention. thats where it got disturbing. i didnt feel bad for him or nothing he got what he deserved but the whole scene was really disturbing and i just felt all eck after it. i cant really tell you whether or not to watch this movie because its so...i dont know i cant find a word to sum it up. but if you choose to watch it just dont be unsuprised.",0,1705,339
"or anyone who was praying for the sight of al cliver wrestling a naked, 7ft tall black guy into a full nelson, your film has arrived! film starlet laura crawford ursula buchfellner is kidnapped by a group who demand the ransom of 6 million to be delivered to their island hideaway. what they dont count on is rugged vietnam vet peter weston cliver being hired by a film producer to save the girl. and what they really didnt count on was a local tribe that likes to offer up young women to their monster cannibal god with bloodshot bug eyes.br br pretty much the same filming set up as cannibals, this one fares a bit better when it comes to entertainment value, thanks mostly a hilarious dub track and the impossibly goofy monster with the bulging eyes franco confirms they were split ping pong balls on the discs interview. franco gets a strong eurocult supporting cast including gisela hahn contamination and werner pochath whose death is one of the most headscratching things i ever seen as a guy who is totally not him is shown in close up trying to be him. the film features tons of nudity and the gore tempra paint variety is there. the highlight for me was the worlds slowly fistfight between cliver and antonio de cabo in the splashing waves. sadly, ol jess pads this one out to an astonishing and, at times, agonizing 1 hour and 40 minutes when it should have run 80 minutes tops. br br for the most part, the severin dvd looks pretty nice but there are some odd ghosting images going on during some of the darker scenes. also, one long section of dialog is in spanish with no subs they are an option, but only when you listen to the french track. franco gives a nice 16 minute interview about the film and has much more pleasant things to say about buchfellner than his cannibals star sabrina siani.",0,1809,330
"its impossible for me to objectively consider this movie. not that i havent tried, mind you but i sit down, and i pop in the aged vhs, and i watch the opening...and suddenly im five years old again and clutching my very own care bear and watching the movie with open eyes and an eager heart.br br i can see, objectively, that this movie is a bizarre combination of cuddly baby merchandisingmascots and creepy prepubescent children with evil powers that has a thin story and uninteresting animation. but my inner fiveyearold goes, yay! care bears! every time i think about it. so id only cautiously, reluctantly recommend this movie for those who saw it during their early youth and can call on the awesome power of nostalgia while watching it like me or those lovably cynical genxyers who deliberately seek out the wonderfully badstrange a category in which this movie...definitely belongs. to those actually looking for a compelling movie or wholesome family entertainment you might want to keep looking.",0,1005,169
"i cannot believe this woodenly written and directed piece of cliche film got made. there are about four good looking shots the director should think about switching to still photography and thats it. a strong cast is utterly wasted, scenes repeatedly end at the least interesting moments and the script says nothing new. please spare yourself this movie.",0,354,58
"its pretty bad when the generic movie synopsis has more information than the film itself. the paragraphlong plot summary written on the movie page has details i could not glean from watching the actual movie. i found myself constantly backing it up to see what details i had just missed which could tell me what the bleep was going on. alas, to no availthis movie leaves out monstrous pieces of the story, if you could call it a story. its like they were trying to fool us into thinking that there was some kind of movie here, filming just enough so that there was the resemblance of a story and leaving the rest to our imaginations. newsflash to the the creators i paid to watch you make a movie. i can sit home and imagine plots and story lines for free. and rosario dawson? this is somebody ive never paid enough attention to to be able to put the name to the face, and i can see why. she had one of the most artificial performances i have ever seen for a leading character in any movie, a or b. i figured okay, maybe she didnt really want the role, just got a hefty offer for a movie she wasnt into? wrong. she was listed as one of the producers. next time you produce something, dont book yourself as the lead if you cant act. if you really can, then create a decent character for you to become. also, somebody here mentioned the whitelatino issueyes, i hate to say it, but this movie does come across as an act of vengeance against white collegeage males who wear baseball hats. thats what happens when there is nothing in the movie to endear the watcher to latino characters. the adrian character seems like a cocky jerk who is no better than the storys antagonist. as for the maya character, she didnt seem like a real person. anyway im ashamed for hollywood that this movie was even made.",0,1797,335
"this movie had a imdb rating of 8.1 so i expected much more from it. it starts out funny and endearing with an energy that feels spontaneous. but before the movie is halfway through, it begins to drag and everything becomes sickingly predictable. the characters in the office were delightful in the first third of the movie, but we get to know them a little too well they become caricatures, not real people at all. this is the same story ive seen hundreds of times, only told here with slightly different circumstances. the thing is, i could stomach another predictable love story if only the dialog werent so stale!br br the only thing that could be worse is if the characters had inconsistent and unbelievable motivations, and unfortunately that was also the case with dead letter office. hopefully this movie will end up in the dead movie office soon.",0,855,149
"those 2 points are dedicated the reasonable performance from akshay kumar. i know bollywood films do not really strive to be realistic but please a walt disney production is more realistic than this plot. the father is dying and does what any good parent does...kick his son out the son with his pregnant wife. a few things that were too hard to swallow 1. priyanka cool indoor swimming pool in the bedroom and to go from that to living hungry in her inlaws garden shed???????? 2. akshay suddenly got the job as a stunt man, gets bitten by rabified dogs, to then just walk off. this film is an insult to our intelligence i really cant believe i contributed financially to the people who made this film by taking my family to see it, we left the cinema with a frown, please do not subject yourself to this mess to watching this take my advice and do not waste your waqt.",0,869,161
"its been about 14 years since sharon stone awarded viewers a legcrossing that twisted many peoples minds. and now, god knows why, shes in the game again. basic instinct 2 is the sequel to the smashhit erotica basic instinct featuring a sexy stone and a vulnerable michael douglas. however, fans of the original might not even get close to this one, since instinct 2 is painful filmmaking, as the mediocre director michael catonjones assassinates the legacy of the first film.br br the plot of the movie starts when a car explosion breaks in right at the beginning. catherine tramell sharon stone, trying to look forcefully sexy is a suspect and appears to be involved in the murder. a psychiatrist a horrible david morrisey is appointed to examine her, but eventually falls for an intimate game of seduction.br br and there it is, without no further explanations, the basic force that moves this instinct. nothing much is explained and we have to sit through a sleazy, cclass erotic film. sharon stone stars in her first role where she is most of the time a turnoff. part of it because of the amateurish writing, the careless direction, and terrifyingly low chemistry. the movie is full of vulgar dialogues and even more sexuality a menage a trois scene was cut off so that this wouldnt be rated nc17 than the first entrance in the series. instinct is a compelling torture.br br to top it off, everything that made the original film a guilty pleasure is not found anywhere in the film. the acting here is really bad. sharon stone has some highlights, but here, she gets extremely obnoxious. david morrisey stars in the worst role of his life, and seems to never make more than two expressions in the movie confused and aroused. instinct 2 is a horrible way to continue an otherwise original series, that managed to put in thriller with erotica extremely well. paul verhoeven, how i miss you....br br basic instinct 2 never sounded like a good movie, and, indeed, it isnt. some films should never get out of paper, and that is the feeling you get after watching this. now, it is much easier to understand why douglas and david cronenberg dropped out, and why sharon stone was expecting a huge paycheck for this......310",0,2218,385
"all for love as it titled when it was broadcast at the weekend is a romantic period drama featuring captain saint ives a french officer in napoleons army who is captured by the british and imprisoned in scotland where he meets and falls in love with a young maiden who visits the prison . theres also a storyline involving a murder .br br i will be honest and confess that i wasnt too taken by the movie since im not much of a fan of period dramas and the screenplay feels somewhat episodic but i will say that this is well acted by everyone involved and its got a good cast that features miranda richardson , anna friel , richard e grant , michael gough and jason isaacs . the costume design as you can expect is also excellent br br ill be very surprised if this movie doesnt get any complaints after being broadcast on bbc2 at teatime . captain saint ives lies in bed with a prostitute where a nipple is fully exposed and theres a scene of french prisoners bathing that includes full frontal male nudity not to mention a murder scene where blood is clearly seen . you really do have to worry if bbc schedulers have any type of clue as to what theyre doing",0,1158,220
"this is the worst thing the tmnt franchise has ever spawned. i was a kid when this came out and i still thought it was deuce, even though i liked the original cartoon.br br theres this one scene i remember when the mafia ape guy explains to his minions what rhetorical questions are. its atrocious. many fans hate on the series for including a female turtle, but that didnt bother me. so much so that i didnt even remember her until i read about the show recently. all in all, its miserably forgettable.br br the only okay thing was the theme song. guilty pleasure, they call it... nananana ninja...",0,599,109
"i cant believe that those praising this movie herein arent thinking of some other film. i was prepared for the possibility that this would be awful, but the script or lack thereof makes for a film thats also pointless. on the plus side, the general level of craft on the part of the actors and technical crew is quite competent, but when youve got a sows ear to work with you cant make a silk purse. ben g fans should stick with just about any other movie hes been in. dorothy s fans should stick to galaxina. peter b fans should stick to last picture show and target. fans of cheap laughs at the expense of those who seem to be asking for it should stick to peter bs amazingly awful book, killing of the unicorn.",0,713,136
"the horror channel plays nothing but erotic soft porn gothic flicks each night from 10pm till about 4 in the morning, but their scare factor is very limited, if one exists at all. in fact i am sure i will find a multimillion pound lottery win more scary than anything this channel has to offer.br br the bloodsucker leads the dance deserves special mention because it is i feel, the undisputed low of a channel full of lows. i cannot even begin to tell you how bad this film is, but for the purpose of completing the minimum 10 lines demanded by this site, i will at least give it a go.br br firstly the title is misleading and bears no resemblance to the action on the screen. in fact the film might as well have been called toothbrush or wallpaper for all it has to do with the plot. at least they used toothbrushes...at least they had wallpaper.br br there are no bloodsuckers for miles around and whats even worse there are no dances, not one. im sure they were making two different films by mistake here.br br a more suitable title would have been, horny italian count leads five people to a scary castle and bores us silly for ninety minutes. yes that fits better.br br the acting is terrible and and the dubbing appalling, and that guy who plays seymour was almost as wooden in his walk as he was in his character....abysmal.br br the only saving graces of this film are a small but slightly interesting lesbian sex scene, two small and very interesting heterosexual sex scenes, and the added attraction in that every single female character gets her kit off. bonus.br br otherwise steer a wide birth away from this one. no vampires, no dancing, no scenes of a brutal or gruesome nature and no way on gods earth i will ever, ever, ever watch this one again.br br no word of a lie, this film could put you off motion pictures for life.",0,1841,339
"perhaps one of the worst teenage slasher films i ever did see. ill start with the bad points of t he movie, which pretty much covers the entire film. first of all, something no one can avoid terrible acting. i swear they picked up some random kids off the street based on how they looked. secondly, badunconvincing character workdevelopment. you hardly even know half the kids who are killed in here. all you figure is that they deserved it one way or another. the scarecrows character was overdone, and a cheap ripoff of the other great fantasy killers such as freddy or pinhead. next bad dialog the scarecrow was full of horrid oneliners that would make you laugh, only because it was so terrible. lines like lets go find some small animals to torture! really just leaves you with an eyebrow raised. last but not least next off bad casting. how old was the guy who played lester? like 30? the back of his head was balding for gods sake. there is much more i could say about this film, like its cheap special effects, its high school film class effort, but the point is understood. its just bad film making at its worst. as for what i found to be good in the movie entertaining for those with low, low, low standards would help put insomniacs to sleep. a very cheap laugh, or even a giggle.",0,1291,237
"as a kid i did think the weapon the murderer wielded was cool, however i was a kid and so i was a bit dumb. even as a dumb kid though the movies plot was stupid and a bit boring when the killer was not using his light knife to kill people. what amazes me is that the movie has a really solid cast in it. what script did they read when agreeing to be in this movie as it is most assuredly boring and only a means to show off a light saber on a very small scale. the plot at times is incomprehensible and the end is totally chaotic. the whole film seems to rotate around aliens and the one weapon. the plot has two kids and some dude having an alien encounter, flash years later and there seems to be a return as it were in the mix. dead animals and such to be explored and for some reason the one dude gets the weapon of the aliens and proceeds to use it to go on a very light killing spree. seriously, you just have to wonder why this movie was made, if you are going to have a killer have some good death scenes, if you are going to have alien encounters show more than a weird light vortex thing, and if you are going to have light sabers then call yourself star wars.",0,1170,238
"warning this review contains spoilers. do not read if you dont want some points revealed to you before you watch the film.br br with a cast like this, you wonder whether or not the actors and actresses knew exactly what they were getting into. did they see the script and say, hey, close encounters of the third kind was such a hit that this one cant fail. unfortunately, it does. did they even think to check on the directors credentials? i mean, would you do a movie with the director of a movie called satans cheerleaders? greydon clark, who would later go on to direct the infamous final justice, made this. it makes you wonder how the people of mystery science theater 3000 could hammer final justice and completely miss out on the return.br br the film is set in a small town in new mexico. a little boy and girl are in the street unsupervised one night when a powerful flashlight beam.er.a spaceship appears and hovers over them. in probably the worst special effect sequence of the film, the ship spews some kind of red ink on them. it looked like clark had held a beaker of water in from of the camera lens and dipped his leaky pen in it, so right away you are treated with cheese. anyhow, the ship leaves and the adults dont believe the children. elsewhere, we see vincent schiavelli, whom i find to be a terrific actor watch his scenes in ghost for proof, as they are outstanding, who is playing a prospector, or as i called him, the miner 1949er. he steps out of the cave he is in, and he and his dog are inked by the ship. twentyfive years go by, and the girl has grown up to be cybill shepherd, who works with her father, raymond burr, in studying unusual weather phenomena. or something like that. shepherd spots some strange phenomena in satellite pictures over that little new mexico town, and she travels there to research it. once she gets there, the local ranchers harass her, and blame her for the recent slew of cattle mutilations that have been going on, and deputy janmichael vincent comes to her rescue. from this point on, the film really drags as the two quickly fall for each other, especially after vincent wards off the locals and informs shepherd that he was the little boy that saw the ship with her twentyfive years earlier. while this boring mess is happening, vincent schiavelli, with his killer dog at his side, is walking around killing the cattle and any people he runs into with an unusual item. you know those glowing plastic sticks stores sell for trickortreaters at halloween, the kind that you shake to make them glow? schiavelli uses what looks like one of those glow sticks to burn incisions in people. its the secondworst effect in the movie. every time schiavelli is on screen with the glow stick, the scenes atmosphere suddenly turns dark, like the filmmakers thought the glow stick needed that enhancement. it ends up making the movie look even cheaper than it is.br br and what does all this lead up to? its hard to tell when the final, confusing scene arrives. see, burr and his team of scientists try to explain the satellite images that shepherd found as some kind of calling card, but none of it makes sense. why do shepherd and vincent age and schiavelli does not? schiavelli explains why he is killing cattle and people and why he wants shepherd dead, but even that doesnt make much sense when you really think about it. i mean, why doesnt he kill janmichael vincent? after all, he had twentyfive years to do it. and the aliens wont need him if shepherd is dead anyhow, so why try to kill her? speaking of the aliens, it is never clear what they really wanted out of shepherd and vincent. what is their goal? why do they wait so long to intervene? how could they be so sure shepherd would come back? not that the answer to any of these and other questions would have made the return any more pleasant. you would still have bad lines, really bad acting, particularly by shepherd, cheesy effects, and poor direction. luckily, the stars escaped from this movie. cybill shepherd soon went on to star in moonlighting with bruce willis. janmichael vincent went on to be featured in dozens of bmovies, often in overthetop parts. raymond burr made a pile of perry mason television movies right up until his death. vincent schiavelli went on to be a great character actor in a huge number of films. martin landau, who played a kooky law enforcement officer, quickly made the terrific alone in the dark and the awful the being before rolling into the films he has been famous for recently. you can bet none of these stars ever want their careers to return to the return. zantaras score 2 out of 10.",0,4644,837
"i had never heard of this adam sandler movie until i saw it on the wall at blockbuster. being an adam sandler fan at the time, i rented it. honestly i could only watch about 30 mins. of it. it was terrible. do whatever it takes to keep this out of the hands of the public. i honestly hope this movie goes oop soon, and i hope it stays that way!",0,344,71
"i am not so much like love sick as i image. finally the film express sexual relationship of alex, kik, sandu their triangle love were full of intenseness, frustration and jealous, at last, alex waked up and realized that they would not have result and future.ending up was sad.br br the director tudor giurgiu was in amc theatre on sunday 1200pm on 081006, with us watched the movie together. after the movie he told the audiences that the purposed to create this film which was to express the sexual relationships of romanian were kind of complicate.br br on my point of view sexual life is always complicated in everywhere, i dont feel any particular impression and effect from the movie. the love proceeding of alex and kiki, and kiki and her brother sandu were kind of next door neighborhood story.br br the two main reasons i dont like this movie are, firstly, the film didnt told us how they started to fall in love? sounds like after alex moved into the building which kiki was living, then two girls are fall in love. it doesnt make sense at all. how a girl would fall in love with another girl instead of a man. too much fragments, you need to image and connect those stories by your mind. secondly, the whole film didnt have a scene of alex and kiks sexual intercourse, that s what i was waiting for . however, it still had some parts were deserved to recommend. the ear piercing part was kind of interesting. alex was willing to suffer the pain of ear piercing to appreciate kiks love. that was a touching scene which gave you a little idea of their love. also, the scene of they were lying in the soccer field, the conversation express their loves were truthful and passionate.",0,1689,305
"cmon guys some previous reviewers have nearly written a novel commenting on this episode. its just an old 60s tv show ! this episode of star trek is notable because of the most serious babe yeoman barrows ever used on star trek and the fact that it was filmed in a real outdoor location. unlike the tng and voyager series which were totally confined to sound stages.br br this use of an outdoor location and babe gives proper depth and an almost film like quality to a quite ordinary episode of this now dated and very familiar show.br br except a few notable exceptions i.e the city on the edge of forever , assignment earth and tomorrow is yesterday the old series of star trek needs to be seriously mothballed and put out of its boring misery. half a dozen good episodes from 79 is quite a poor batting average.br br this is typical of the boring stuff gene roddenberry produced back then actually, contrary to popular belief where some people worshiped the ground he walked on, he actually made a lot of rubbish! he doesnt deserve to be spoken of in the same breath as irwin allen for example.br br just look at the set of the bridge of the enterprise from a modern point of view. they used wobbly plywood for the floor, cafeteria chairs with plastic backs and cheap cardboard above the instrument panels. you can clearly see the folds in the paper ! every expense spared or what !",0,1385,253
"as an inspiring director myself, this movie was exciting to watch with criticism in mind. shot with low end digital camera probably with 35mm adapter for dof. the editing is good acting decent, sound effects arent too over the top. i would have give it a 7 for an indie film, but the story arent that interesting. its more on the drama side, character developments than a horror flick.br br its not for those who wants to get spooked startled frightened grossed out, or sit down with popcorn to just enjoy.br br honestly this movie would be good if we were still in the 50sbr br this movie is about a family who has a dry field, and that is just that.",0,651,122
"this film is awful. the screenplay is bad, the is script mediocre, and even the sex scenes are worthless. the thrill and intrigue of the original film are completely lacking. this movie was shot in a dark, shadowy and monochromatic style a la war of the worlds, which is so disappointing after the beauty of the original film. greg morriseys brooding character displays one facial expression throughout the film. the twists and turns of the original plot are woefully lacking here the few that do exist are simply anticlimactic. the only highlight is sharon stones performance as catherine tramell, faithfully continued in this sequel, but it isnt enough to make up for the other shortcomings. the only circumstance under which a basic instinct 3 should be made would be if michael douglas agrees to join the cast.",0,814,137
"i saw this movie a few days ago and gamely jumped during the scary parts. i must admit, i found it pretty decent...until i started to think about what the characters were saying. logical problemsbr br 1. her boyfriend, who seems to be a pretty fit dude, makes no sound while being killed. dont you think that he might have at least tried to take the killer? br br 2. when the remark is made that the gym teacher is soooo in love with lisa, i almost screamed at the screen. when your best friends family has been killed by a teacher who was in love with her, you dont make comments like that if you have half of a heart.br br 3. as soon as nash asks the uncle how many exits they have in the house and the uncle catches on that there may be danger ahead, wouldnt the smart thing to do be to get donna, boyfriend, aunt, and uncle into a car and drive far, far away, then bait the house with the hrt and police force so that the killer has no way to get out?br br i could go on. and on. and on. basically, the plot was decent, the characters werent profiled enough for you to actually feel any empathy when they were slaughtered and there were way too many errors.br br however.br br this movie might be good for teenagers, or young couples just looking for a fun night out. if you dont consider all the goofs, its a mediocre film.",0,1328,259
terrible movie. nuff said.br br these lines are just filler. the movie was bad. why i have to expand on that i dont know. this is already a waste of my time. i just wanted to warn others. avoid this movie. the acting sucks and the writing is just moronic. bad in every way. the only nice thing about the movie are deniz akkayas breasts. even that was ruined though by a terrible and unneeded rape scene. the movie is a poorly contrived and totally unbelievable piece of garbage.br br ok now i am just going to rag on imdb for this stupid rule of 10 lines of text minimum. first i waste my time watching this offal. then feeling compelled to warn others i create an account with imdb only to discover that i have to write a friggen essay on the film just to express how bad i think it is. totally unnecessary.,0,808,155
"mad magazine may have a lot of crazy people working for it...but obviously someone there had some common sense when the powersthatbe disowned this waste of celluloid...the editing is el crapo, the plot is incredibly thin and stupid...and the only reason it gets a two out of ten is that stacy nelkin takes off some of her clothes and we get a nice chest shot...i never thought i would feel sorry for ralph macchio making the decision to be in this thing, but i do...and i really feel bad for ron leibman and tom poston, gifted actors who never should have shown up in this piece of...film...at least mr. leibman had the cajones to refuse to have his name put anywhere on the movie...and he comes out ahead...there are actually copies of this thing with mads beginning sequence still on it...if you can locate one, grab it cuz it is probably worth something...its the only thing about this movie thats worth anything...and a note to the folks at imdb.com...there is no way to spoil this movie for anyone...the makers spoiled it by themselves...",0,1043,183
"i jumped at the chance to view this movie uncut and uninterrupted, remembering rahs and raves for it. but wherever it seemed about to slip into being truly scary, it backed off and went somewhere else. the dripping water throughout the house, the black rain, the prophetic dreams, taking the wrong turn in raw sewage were dropped before they could work up to a scream.br br what a disappointment. chamberlains nearly expressionless mask of a face offered little but confused disbelief, something i found myself mirroring as the film wore on. what could have been eerie aboriginal chanting and instruments in the background were instead a cacophony seemingly designed to beat terror into ones head. the ideas that modern people can embody ancient gods, that the aboriginal peoples believe redhaired white men were the first priests, and many other possibilities are passed along more like a shopping list than a hint at another dimension the dream time.br br spoiler in the final scene, it wasnt clear to me what the director was trying to tell. is there a big wave? so what? how big? a tsunami? yeah, okay. thats devastating but not apocalyptic. is it the end of the world? from a wave? the last wave? thatd have to be a pretty darn big wave. why? was the world that bad a place? it didnt seem so awful in this movie. actually i didnt think the wave came off, since the shadow left burtons face that had been cast by the wave. was it only burtons apocalypse? heck, that happens every day to people who lose it. it wasnt of any interest if it was only him.br br the most frightening scene, and the one that gives the best indication of weirs potential, was in charlies apartment where burton has gone to confront the old man for scaring burtons wife. charlie keeps asking him who are you? and it becomes truly disturbing after a while. unfortunately, the movie never followed suit.",0,1880,331
"i dont care how many nominations this junk got for best this and that, this movie stunk. i didnt know whether to turn off the set, or file a lawsuit with o.j.s attorney for wrongful damage to my mental health. i have seldom been this bored to call this dung entertainment is a slap in the face of every moviegoer across the planet. the whole story was stupid, the acting was uninspired, the drama was emotionless. i am thankful i didnt have to pay for this unfulfilling experience.",0,481,88
"wow, the plot for this film is all over the place! there is so much plot and so many things that happen that it practically made my head spin!! and, as a result, none of it seemed particularly believable.br br the movie starts with kay francis as a housewife living in a small town. shes had some experience with local theater and has ambitions of going to broadway. when a bigtime actor arrives in town, she pursues him in hopes that he can give her a career boost. but, her husband is worried about shenanigansas this actor is a cad. so, the hubby bursts in on them and hits the actorand the actor dies! as a result, hes convicted of first degree murder!!! not manslaughter, but murder 1! now, pregnant and in need of funds, kay goes to new york. but broadway jobs arent to be found, so shes forced to take any jobeven burlesque. unable to adequately care for her young daughter, she gives it to another woman to raise. however, eventually she does find a job in a real broadway play and everything looks rosy. but, the jealous diva starring in the play hates her for some inexplicable reason and forces her to be thrown off the play. despondent, she makes her way to england and becomes a real star. years later, she returns to new york to get her kidbut the child is older and thinks the woman caring for her is her real mother. at the same time, her husbands lawyer now thinks that if he gets 10,000 he can get the man out of prison. as another reviewer wrote, is this to bribe people?! how can 10,000 get him out otherwisemaybe it will buy a helicopter so they can fly into the prison yard and scoop him up!! wowthis is enough for 2 or 3 films! and, all this occurs by the 45 minute mark!!! believe it or not, theres quite a bit more to it. if you really care, see it yourself to find out how it all unfolds.br br this is sort of like kitchen sink writingthrowing in practically everything and hoping, somehow, it will all work. unfortunately, the film turns out to be hopelessly unbelievable and mushy despite ms. francis best efforts. its the sort of film no one could really have saved thanks to a 2ndrate plot. its almost as if someone just took a few dozen plot elements, threw them into a box and then began randomly picking them in order to make a movie!! overall, unless you are a diehard kay francis fan or love anything hollywood made in the 1930s, this one is one you can easily skip. not terrible but certainly not good.br br by the way, the child who plays francis daughter upon her return to new york sybil jason really was terrible. i think she was supposed to be...i think.",0,2595,485
"i wasnt sure how to rate this movie, since it was so bad it was actually very funny. im not a gackt fan by any means, though he is talented, despite the weird pseudonym that sounds like a cat coughing up a hairball. i always thought hyde was talented though, faith is an interesting album.br br but on topic here folks. this movie is ridiculous. its so over the top and nonsensical its almost like a parody of supernatural action films.br br the movie has almost no plot here, except its just about vampires with gangster friends. in a way, this film almost reminded me of spiderman 3, with how there were too many ideas, which resulted in not enough time to pay attention on one of them.br br the action scenes were laughable. quickly edited, almost hard to understand, with choreography thats so laughably bad. though hyde looked very stylish during the action scenes, but thats this films only such redemption. im a sucker for good action movies, but the action was horribly done. though the final shootout was ok and the highlight of this otherwise depressing movie.br br it keeps jumping between genres, not a good thing. it wants to be a drama, or an action flick, or a horror, or a romance... what the hell.br br if this review is making you mad, why? is it because gackt and hyde are your love? dont fool yourself, this movie is bad.",0,1341,243
"this show was absolutely terrible. for one george isnt funny, and his kids are snobby little brats. he also treats his mother with no respect. as a hispanic, i am highly offended by this show and the way the characters are portrayed.br br plus the dysfunctional family things been done to death. for once, i want to see something original. what makes this show funny when other shows have done it millions of times? i thought abc would come to its senses and pull this piece of garbage off the air, but sadly, were going to have to stomach this until they jump the shark.br br in my opinion, they already did.",0,609,112
